provider,code,message_zh,message_en,category,severity,solution
payuni,COUPON02004,訂單編號，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02005,未有時間戳記,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02006,時間戳記，僅可輸入整數,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02007,時間戳記，已過期,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02008,背景通知網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02009,寄送信箱，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02010,物流(取貨不付款)，未有電子信箱,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02011,物流(取貨不付款)，未有寄件型態,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02012,物流(取貨不付款)，無法辨識的寄件型態,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02013,物流(取貨不付款)，無法辨識的物流別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02014,物流(取貨不付款)，未有超商別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02015,物流(取貨不付款)，無法辨識的超商別,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02016,物流(取貨不付款)，無超商的合作模式資訊,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02017,物流(取貨不付款)，無法辨識的取貨後付款方式,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02018,物流(取貨不付款)，無超商的門市代碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02019,物流(取貨不付款)，未有收件人姓名,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02020,物流(取貨不付款)，收件人姓名，長度超過限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02021,物流(取貨不付款)，未有收件人手機號碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02022,物流(取貨不付款)，手機號碼格式錯誤(09開頭),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02023,物流(取貨不付款)，該門市無法配送，請重新選擇門市,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02024,物流(取貨不付款)，收件人電話區碼長度超過限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02025,物流(取貨不付款)，收件人電話區碼格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02026,物流(取貨不付款)，收件人電話長度超過限制,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02027,物流(取貨不付款)，收件人電話格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02028,物流(取貨不付款)，未有收件人地址,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02029,物流(取貨不付款)，未有希望配達時間代碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02030,物流(取貨不付款)，無法辨識的希望配達時間代碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02031,物流(取貨不付款)，未有商品說明,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02032,未有優惠碼,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02033,未有訂單原始金額訂單原始金額，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02034,訂單原始金額，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02035,未有訂單折扣金額,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02036,訂單折扣金額，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02037,訂單折扣金額(DiscountAmt)需大於等於訂單金額(OrderAmt),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON02038,優惠券發券背景通知網址，格式錯誤,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03001,[優惠券全額折抵幕後API] 商店未啟用 / [優惠券全額折抵幕後API] 已存在相同商店訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03002,商店未提供優惠券完全折抵,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03003,商店未提供信用卡幕後交易,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03004,未有優惠券完全折抵相關設定,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03005,不提供此IP幕後交易,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03006,商店未有設定AesType,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON03007,商店AesType不符合,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON04001,已存在相同商店訂單編號,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON07001,付款失敗,,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON08001,交易風控(拒絕交易),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON08002,交易風控(拒絕交易),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON08003,交易風控(拒絕交易),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON07004,交易風控(拒絕交易),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
payuni,COUPON07005,交易風控(拒絕交易),,api,error,見 PAYUNi 官方文件（docs.payuni.com.tw/web/#/7）「錯誤代碼」：優惠券全額折抵幕後API
smilepay,1,取號／建立成功,Success,success,info,只有 1 代表成功；其他值以 Desc 判讀（速買配未公開金流錯誤代碼表）
pchomepay,10001,APPID 和 Secret 錯誤,invalid user password,auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,10002,不被允許的 IP 位址,Server IP not allow,auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,10003,token 錯誤,invalid token,auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,10004,token 逾期,token expired,auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,10006,未設定 notifyURL 或 returnURL,api client has not set notifyURL or returnURL yet,auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,10007,會員帳號無法使用功能服務,"you are temporarily unable to perform this function, please contact customer service",auth,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20001,訂單編號不可重複,order id duplicate,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20002,訂單不存在,order not exists,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20003,付款類別錯誤,pay type not support,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20005,參數錯誤,params is not valid,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20006,信用卡分期的商品金額須為 30 元以上,"When the credit card installments, the amount of orders can not be less than 30",validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20007,目前無法查詢當日資料,It not allow to check today's data,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20008,商品名稱超過字數限制,order items string too long,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20009,請求格式不是 JSON 格式,Request data is not a json structure data,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20011,銀行代號或銀行帳戶不存在,bank code or bank account not exists.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20013,ATM 銀行代碼錯誤,ATM bank code invalid,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20014,未設定超商退貨門市,cvs setting error.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20019,建立拍錢包訂單失敗,create pi payment fail.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20020,拍錢包收款尚未啟用,pi payment is disable,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20022,拍錢包訂單金額超過上限,order amount is exceeds the pi setting,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20023,會員帳號暫時無法使用此收款功能,function lock.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20025,移除記憶信用卡失敗,remove card info fail.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20030,平台代碼錯誤,platform code not accept,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,20031,暫時無法建立信用卡分期付款訂單,Currently unable to create installment payment orders.,validation,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,40001,ATM 逾期錯誤,invalid atm expire date,payment,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,40003,會員帳號暫時無法此功使用,function lock.,payment,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,40005,餘額不足,member balance not enough.,payment,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50001,退款編號不可重複,Refund id is duplicate.,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50002,該筆訂單並未成功付款，無法退款,"The order is not confirm yet, refund can't be execute",refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50003,訂單編號不存在,"The order is not found, order id might invalid",refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50004,退款金額需大於 0,Refund amount must bigger than 0,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50005,帳戶餘額不足以退款,Your balance is not enough to refund,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50006,查無此退款編號之資料,Can not find the information of the refund id,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50007,信用卡分期之退款只能全額退，不支援部分退款,Order payed by credit card with installment can only refund with full order amount only.,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50009,ATM 退款資訊未備齊，請隔日再試,The atm refund data is not ready. Please send the refund request later,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50010,訂單已失敗，不可退款,"The order is failed, refund can't be execute",refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50011,退款金額必須與訂單金額相同,Refund amount must equal to order amount,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50012,訂單已退款,The order is already refund,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50013,訂單目前不能退款,The order is not allow to refund,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50014,訂單不支援此退款方式,The pay type is not allow to refund,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50015,建立拍錢包退款失敗,Call Pi refund API error.,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,50016,原付款行不支援退回原帳戶,Bank code not support atm refund.,refund,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,70001,本行提領金額需 > 1元,withdraw must be bigger than 10 dollars,system,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,70003,提領金額超過可提領餘額,withdraw amount is over than available balance,system,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,70004,提領金額超過本日提領額度上限,withdraw amount is over than withdraw daily limit,system,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,70005,提領銀行尚未設定,information of bank to withdraw is not set yet,system,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,70006,會員帳號暫時無法使用提領功能,function lock.,system,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,90001,物流狀態錯誤,invalid status,logistics,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,90002,物流狀態歷程不存在,logistic status history not found,logistics,error,見 PChomePay API 文件「7. 錯誤代碼」
pchomepay,90004,列印交寄單失敗,Print delivery note fail.,logistics,error,見 PChomePay API 文件「7. 錯誤代碼」
ezpay,SCTE0001,Version 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0002,Version 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0003,APIID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0004,APIID 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0005,UID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0006,EncryptData 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0007,HashData 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0008,UID 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0009,HashData 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0010,商店不為啟用狀態,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE9999,系統異常,,system,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0301,TimeStamp 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0302,Mode 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0303,Mode 為 1 MerchantOrderNo 不得為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0304,Mode 為 3 MerchantOrderNo 不得為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0305,Mode 為 2 MerchantOrderNo 必須為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0306,Mode 為 4 MerchantOrderNo 必須為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0307,Mode 為 1 OrderAmt 不得為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0308,Mode 為 2 OrderAmt 不得為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0309,Mode 為 3 OrderAmt 必須為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0310,Mode 為 4 OrderAmt 必須為空值,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0311,Template 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0312,LangType 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0313,TWQRLifeTime 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0314,ExpireTime 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0315,"ExpireTime 錯誤,不可以使用過去時間",,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0316,WebToAppEnabled 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0317,MerchantOrderNo 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0318,NotifyURL 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0319,ReturnURL 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0320,ClientBackURL 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0321,Currency 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0322,OrgOrderAmt 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0323,OrderAmt 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0324,應付金額不得大於原始訂單金額,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0325,ItemDesc 錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0361,TWQRLifeTime 設定超出上限範圍,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0362,MerchantOrderNo 長度過長,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0363,NotifyURL 長度過長,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0364,ReturnURL 長度過長,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0365,ClientBackURL 長度過長,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0366,OrgOrderAmt 超出設定上限,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0367,OrderAmt 超出設定上限,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0368,ItemDesc 長度過長,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0601,過期時間設定超出上限範圍,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0602,商店未啟用簡單付 TWQR 交易,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0603,訂單已存在(商店訂單編號重複),,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0604,交易已存在(商店訂單編號重複),,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SCTE0699,訂單建立異常錯誤,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單建立 API）
ezpay,SUTR0001,Version 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0002,Version 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0003,APIID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0004,APIID 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0005,UID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0006,EncryptData 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0007,HashData 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0008,UID 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0009,HashData 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0010,商店不為啟用狀態,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0111,加密資料不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0112,TimeStamp 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0113,APIID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0114,Version 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0115,UID 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0116,Ptoken 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0117,Ptoken 不得超過 64 字元,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0118,UpdateAction 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0119,UpdateAction 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0120,ExpireTime 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0121,ExpireTime 不得使用過去時間,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0122,NotifyURL 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0123,ReturnURL 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0124,ClientBackURL 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0125,更新項目不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0126,TradeNo 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0127,TradeNo 不得超過 20 字元,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0201,訂單查詢失敗,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0202,訂單 Ptoken 不相符,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0203,訂單不為待付款狀態,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0204,刪除訂單失敗,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0205,更新訂單主表失敗,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0206,更新訂單副表失敗,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR0207,更新訂單 cache 失敗,,business,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SUTR9999,系統異常,,system,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（訂單修改及取消 API）
ezpay,SPTN0001,Version 不得為空,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（背景通知 API）
ezpay,SPTN0002,Version 錯誤,,validation,error,ezPay 電子支付平台手冊 W1.0.2「十一、錯誤代碼」（背景通知 API）
